Date,Open,High,Low,Settle,Volume,Open Interest
2016-04-21,0.0,0.0,0.0,23.7,0.0,0.0
2016-04-22,24.45,24.45,24.15,24.1,211.0,0.0
2016-04-25,24.3,24.35,24.15,24.2,119.0,202.0
2016-04-26,24.45,24.45,24.25,24.2,12.0,320.0
2016-04-27,24.45,24.45,24.0,24.1,2345.0,329.0
2016-04-28,24.45,24.45,23.9,24.0,250.0,1469.0
2016-04-29,24.45,24.95,24.45,24.7,89.0,1281.0
2016-05-02,24.65,24.75,24.65,24.85,251.0,1315.0
2016-05-03,24.95,24.95,24.95,24.9,3.0,1517.0
2016-05-04,24.9,24.9,24.85,25.05,5.0,1517.0
2016-05-05,25.05,25.1,24.85,24.9,31.0,1517.0
2016-05-06,25.0,25.1,25.0,24.95,9.0,1535.0
2016-05-09,0.0,0.0,0.0,24.85,0.0,1544.0
2016-05-10,24.5,24.65,24.45,24.55,113.0,1544.0
2016-05-11,24.5,24.5,24.45,24.45,13.0,1439.0
2016-05-12,24.6,24.6,24.35,24.6,250.0,1440.0
2016-05-13,24.85,24.85,24.5,24.5,54.0,1388.0
2016-05-16,24.6,24.65,24.6,24.6,68.0,1427.0
2016-05-17,24.3,24.75,24.3,24.4,99.0,1487.0
2016-05-18,24.65,24.85,24.45,24.55,200.0,1519.0
2016-05-19,24.75,24.8,24.55,24.8,374.0,1716.0
2016-05-20,24.5,24.85,24.5,24.9,16.0,2054.0
2016-05-23,24.8,24.8,24.7,24.8,22.0,2066.0
2016-05-24,24.55,24.55,24.2,24.4,95.0,2072.0
2016-05-25,24.15,24.15,23.9,24.1,77.0,2012.0
2016-05-26,23.95,24.05,23.85,24.05,55.0,2007.0
2016-05-27,24.05,24.05,24.0,24.0,43.0,2012.0
2016-05-30,24.05,24.1,23.95,24.0,221.0,2015.0
2016-05-31,23.95,24.2,23.9,24.15,166.0,2023.0
2016-06-01,24.15,24.3,24.1,24.3,241.0,2027.0
2016-06-02,24.2,24.25,24.1,24.2,77.0,2086.0
2016-06-03,24.0,24.15,23.9,24.15,412.0,2140.0
2016-06-06,23.95,24.1,23.9,24.05,246.0,2473.0
2016-06-07,24.05,24.05,23.65,23.8,277.0,2686.0
2016-06-08,23.95,23.95,23.8,24.1,298.0,2872.0
2016-06-09,24.25,24.45,24.25,24.45,241.0,3160.0
2016-06-10,24.65,25.2,24.65,24.8,192.0,3074.0
2016-06-13,25.25,25.85,25.1,25.2,403.0,3173.0
2016-06-14,25.9,26.0,25.6,25.9,159.0,3207.0
2016-06-15,25.55,25.6,25.5,25.7,273.0,3241.0
2016-06-16,25.95,26.1,25.8,25.85,331.0,3450.0
2016-06-17,25.3,25.3,25.05,25.2,7654.0,3646.0
2016-06-20,24.2,24.5,24.2,24.4,3544.0,11153.0
2016-06-21,24.2,24.25,24.1,24.15,711.0,13431.0
2016-06-22,24.1,24.1,23.75,23.75,1342.0,10669.0
2016-06-23,23.7,23.7,23.2,23.4,1642.0,11817.0
2016-06-24,23.7,24.8,23.6,24.5,204.0,11916.0
2016-06-27,24.95,25.65,24.95,25.7,7601.0,12022.0
2016-06-28,25.2,25.2,25.0,25.1,953.0,18086.0
2016-06-29,24.7,24.8,24.35,24.65,181.0,15996.0
2016-06-30,24.45,24.7,24.35,24.65,79.0,15270.0
2016-07-01,24.5,24.9,24.5,24.85,40.0,15285.0
2016-07-04,24.8,24.8,24.8,24.9,20.0,15239.0
2016-07-05,25.1,25.2,24.95,25.0,139.0,15229.0
2016-07-06,25.1,25.35,24.9,25.15,66.0,15350.0
2016-07-07,24.85,24.85,24.85,24.95,8.0,15322.0
2016-07-08,24.65,24.65,24.4,24.6,85.0,15300.0
2016-07-11,24.4,24.4,24.25,24.2,155.0,15332.0
2016-07-12,24.05,24.05,23.8,23.95,176.0,15345.0
2016-07-13,24.0,24.05,23.7,23.8,60.0,15355.0
2016-07-14,23.65,23.7,23.5,23.6,103.0,15321.0
2016-07-15,23.8,23.85,23.7,23.75,2193.0,15281.0
2016-07-18,23.7,23.85,23.7,23.75,146.0,17404.0
2016-07-19,24.25,24.25,23.8,23.8,92.0,15453.0
2016-07-20,23.8,23.9,23.7,23.9,3000.0,15373.0
2016-07-21,23.8,23.9,23.65,23.65,1634.0,18204.0
2016-07-22,23.9,24.05,23.85,24.0,3377.0,17885.0
2016-07-25,23.9,24.1,23.75,24.0,726.0,21129.0
2016-07-26,24.05,24.15,23.95,24.05,400.0,21166.0
2016-07-27,23.95,24.2,23.95,24.15,1802.0,21380.0
2016-07-28,24.05,24.35,23.95,24.3,706.0,21741.0
2016-07-29,24.25,24.35,24.1,24.25,224.0,22197.0
2016-08-01,24.05,24.25,24.05,24.15,2877.0,22154.0
2016-08-02,24.25,24.85,24.25,24.65,1304.0,24084.0
2016-08-03,24.8,24.8,24.5,24.5,249.0,24344.0
2016-08-04,24.4,24.45,24.25,24.35,764.0,24321.0
2016-08-05,24.1,24.25,23.9,23.95,430.0,24892.0
2016-08-08,23.75,23.8,23.6,23.8,198.0,25280.0
2016-08-09,23.65,23.7,23.3,23.3,1667.0,24964.0
2016-08-10,23.3,24.0,23.3,23.75,2290.0,25937.0
2016-08-11,23.7,23.9,23.7,23.75,3766.0,26545.0
2016-08-12,23.8,23.95,23.75,23.85,2508.0,29495.0
2016-08-15,23.75,23.95,23.65,23.85,525.0,27849.0
2016-08-16,24.05,24.25,24.05,24.15,3643.0,27156.0
2016-08-17,24.2,24.75,24.2,24.65,13737.0,30135.0
2016-08-18,24.45,24.65,24.3,24.35,9754.0,41001.0
2016-08-19,24.5,24.65,24.4,24.45,7802.0,41515.0
2016-08-22,24.65,24.65,24.35,24.55,2009.0,42995.0
2016-08-23,24.45,24.45,24.25,24.35,1535.0,41600.0
2016-08-24,24.4,24.55,24.3,24.45,1114.0,42319.0
2016-08-25,24.65,24.7,24.45,24.6,1903.0,42506.0
2016-08-26,24.6,24.75,24.4,24.45,1254.0,41727.0
2016-08-29,24.45,24.75,24.45,24.5,209.0,42726.0
2016-08-30,24.45,24.5,24.2,24.25,518.0,42705.0
2016-08-31,24.35,24.65,24.25,24.5,974.0,42966.0
2016-09-01,24.4,24.95,24.4,24.8,1786.0,43468.0
2016-09-02,24.7,24.8,24.65,24.7,5450.0,44333.0
2016-09-05,24.7,24.75,24.4,24.65,668.0,48176.0
2016-09-06,24.6,24.6,24.3,24.55,7286.0,47852.0
2016-09-07,24.3,24.5,24.2,24.4,12545.0,53668.0
2016-09-08,24.2,24.5,24.15,24.2,5673.0,63901.0
2016-09-09,24.25,25.5,24.1,24.8,2121.0,66411.0
2016-09-12,25.6,25.7,24.55,24.85,19071.0,63858.0
2016-09-13,24.75,25.2,24.45,25.1,7701.0,79290.0
2016-09-14,25.0,25.3,25.0,25.1,1828.0,65189.0
2016-09-15,25.15,25.25,24.6,24.65,2987.0,55202.0
2016-09-16,25.5,25.5,24.75,24.95,3335.0,56519.0
2016-09-19,24.45,24.65,24.3,24.4,7828.0,58178.0
2016-09-20,24.15,24.6,24.05,24.55,9083.0,63500.0
2016-09-21,24.2,24.3,23.8,24.15,4199.0,60807.0
2016-09-22,23.6,23.75,23.1,23.25,2837.0,58878.0
2016-09-23,23.5,23.6,23.05,23.15,1707.0,58945.0
2016-09-26,23.3,23.95,23.3,23.95,3747.0,58693.0
2016-09-27,23.1,24.25,23.1,23.8,3695.0,61140.0
2016-09-28,23.35,23.55,23.2,23.4,10888.0,61476.0
2016-09-29,23.05,24.15,23.05,23.45,2518.0,68705.0
2016-09-30,24.05,24.4,23.25,23.3,4717.0,63580.0
2016-10-03,23.45,23.55,23.15,23.4,6247.0,65149.0
2016-10-04,23.2,23.45,22.85,22.95,4808.0,66020.0
2016-10-05,23.35,23.35,22.8,22.9,2216.0,68436.0
2016-10-06,22.8,23.25,22.75,23.2,4662.0,66807.0
2016-10-07,23.4,23.55,23.15,23.3,7992.0,68346.0
2016-10-10,23.3,23.45,22.85,22.9,1565.0,73197.0
2016-10-11,23.05,23.3,22.8,23.1,1487.0,72409.0
2016-10-12,23.3,23.4,23.1,23.4,2879.0,72696.0
2016-10-13,23.6,24.0,23.35,23.7,6448.0,73895.0
2016-10-14,23.45,23.55,23.1,23.25,5135.0,77054.0
2016-10-17,23.25,23.5,23.25,23.45,3594.0,77714.0
2016-10-18,23.05,23.15,22.9,22.95,14111.0,77753.0
2016-10-19,22.85,23.0,22.4,22.55,23620.0,84387.0
2016-10-20,22.4,22.55,22.1,22.1,7846.0,96614.0
2016-10-21,22.1,22.45,21.95,22.1,14448.0,92905.0
2016-10-24,21.95,22.0,21.6,21.65,6067.0,98639.0
2016-10-25,21.55,21.85,21.45,21.75,9611.0,96612.0
2016-10-26,21.7,22.1,21.7,21.8,6305.0,101330.0
2016-10-27,21.75,22.05,21.5,21.75,13455.0,96417.0
2016-10-28,22.15,22.25,21.7,21.8,9629.0,97751.0
2016-10-31,21.85,22.4,21.85,22.15,10651.0,98425.0
2016-11-01,22.1,23.5,22.05,23.15,10719.0,101722.0
2016-11-02,23.45,23.5,22.8,23.05,32242.0,99248.0
2016-11-03,23.25,23.8,22.9,23.15,6306.0,115248.0
2016-11-04,23.55,23.75,23.05,23.3,21649.0,85986.0
2016-11-07,22.25,22.4,22.0,22.3,23783.0,97232.0
2016-11-08,22.0,22.5,21.8,22.1,32349.0,103174.0
2016-11-09,23.2,23.3,21.35,21.6,37259.0,117535.0
2016-11-10,21.2,21.9,20.7,21.6,18903.0,115800.0
2016-11-11,21.6,22.55,21.5,22.4,17888.0,106013.0
2016-11-14,21.6,22.6,21.55,22.45,17420.0,106206.0
2016-11-15,22.25,22.35,21.45,21.6,14365.0,108823.0
2016-11-16,21.4,22.2,21.2,21.8,22215.0,112412.0
2016-11-17,21.95,21.95,21.15,21.3,30107.0,121621.0
2016-11-18,21.3,21.7,21.1,21.3,19172.0,123044.0
2016-11-21,21.35,21.5,20.75,20.9,9470.0,110227.0
2016-11-22,20.7,20.8,20.4,20.7,11135.0,112713.0
2016-11-23,20.65,21.1,20.5,20.65,31150.0,135325.0
2016-11-24,20.6,20.75,20.35,20.7,7322.0,116494.0
2016-11-25,20.75,21.1,20.55,20.9,13105.0,119230.0
2016-11-28,20.95,21.7,20.95,21.5,22567.0,126600.0
2016-11-29,21.75,21.85,21.0,21.15,24392.0,131225.0
2016-11-30,21.25,21.25,20.5,20.9,31295.0,137366.0
2016-12-01,21.25,21.95,20.9,21.65,39115.0,145316.0
2016-12-02,22.15,22.5,21.15,21.4,46325.0,157755.0
2016-12-05,21.45,21.45,19.15,19.45,35047.0,159934.0
2016-12-06,19.4,19.5,17.7,18.6,38588.0,160145.0
2016-12-07,18.35,18.4,17.55,18.0,49030.0,166739.0
2016-12-08,17.9,18.4,17.3,17.5,40028.0,146938.0
2016-12-09,17.7,18.0,17.5,17.75,21301.0,138300.0
2016-12-12,17.65,17.95,17.55,17.7,15026.0,135012.0
2016-12-13,17.6,17.7,17.3,17.45,21088.0,136208.0
2016-12-14,17.8,17.95,17.1,17.6,44671.0,155204.0
2016-12-15,17.5,17.5,16.9,17.05,34852.0,139712.0
2016-12-16,17.15,17.2,16.1,16.45,44375.0,111906.0
2016-12-19,16.5,16.5,15.45,15.8,29513.0,111836.0
2016-12-20,15.55,15.6,14.95,15.15,35681.0,97381.0
2016-12-21,15.3,15.3,14.35,14.48,5850.0,0.0
